Device ID,Name,Version
4140,Android,2.3.4
4157,Android,2.3.4
4067,Android,2.3.4
4309,Android,2.3.4
4043,Android,2.3.3
4289,Android,2.3.4
4287,Android,2.3
4037,Android,2.2
4040,Android,2.3.3
3886,Android,2.2
3759,Android,2.2
3704,Android,2.2
3762,Android,2.2
3598,Android,2.2
3731,Android,2.1
3558,Microsoft Windows Phone,7
3532,Microsoft Windows Phone,7
3516,Android,2.2
3081,Android,1.6
12471,Android,13
12381,Android,13
12321,Android,12
12244,Android,12
12184,Android,12
12139,Android,13
12137,Android,12
12085,Android,12
11831,Android,12
11826,Android,12
11825,Android,12
11669,Android,12
11644,Android,12
11629,Android,12
11381,Android,11
11380,Android,11
11382,Android,11
11358,Android,11
11356,Android,11
11207,Android,11
11135,Android,11
11077,Android,11
11013,Android,11
10967,Android,11
11019,Android,11
10959,Android,11
10955,Android,11
10838,Android,11
10840,Android,11
10841,Android,11
10842,Android,11
10843,Android,11
10844,Android,11
10700,Android,10
10624,Android,10
10584,Android,10
10588,Android,10
10547,Android,10
10404,Android,10
10460,Android,10
10351,Android,10
10273,Android,10
10275,Android,10
10274,Android,10
10142,Android,10
10117,Android,10
10143,Android,10
9993,Android,9.0
9988,Android,9.0
9833,Android,9.0
9834,Android,9.0
9731,Android,9.0
9652,Android,9.0
8867,Android,9.0
9603,Android,9.0
10619,Android,9.0
9604,Android,9.0
9538,Android,9.0
9342,Android,9.0
9364,Android,8.1
9354,Android,8.1
9178,Android,8.1
9246,Android,8.1
9214,Android,8.0
9215,Android,8.0
9216,Android,8.1
9087,Android,8.0
9058,Android,8.1
8972,Android,8.1
9052,Android,8.1
8513,Android,7.1.1
8907,Android,7.1.1
8522,Android,7.1.1
8572,Android,7.0
8571,Android,7.1.1
6885,Android,7.1.1
6877,Microsoft Windows Phone,8.1
6814,Android,5.0
6640,Microsoft Windows Phone,8.1
6639,Microsoft Windows Phone,8.1
6638,Microsoft Windows Phone,8.1
6524,Microsoft Windows Phone,8.1
6523,Microsoft Windows Phone,8.1
6383,Android,4.3
6227,Microsoft Windows Phone,8.1
6254,Microsoft Windows Phone,8.1
6255,Microsoft Windows Phone,8.1
6232,Microsoft Windows Phone,8.1
6148,Android,4.1.2
6147,Android,4.1.2
6067,Android,4.1.2
5833,Microsoft Windows Phone,8
5869,Microsoft Windows Phone,8
5760,Microsoft Windows Phone,8
5791,Microsoft Windows Phone,8
5438,Microsoft Windows Phone,8
5506,Microsoft Windows Phone,8
5451,Microsoft Windows Phone,8
5437,Microsoft Windows Phone,8
5321,Microsoft Windows Phone,8
5322,Microsoft Windows Phone,8
5150,Microsoft Windows Phone,7.8
5147,Microsoft Windows Phone,8
5090,Microsoft Windows Phone,8
5069,Microsoft Windows Phone,7.8
5024,Microsoft Windows Phone,8
4967,Microsoft Windows Phone,8
4968,Microsoft Windows Phone,8
4695,Microsoft Windows Phone,7.5
4662,Microsoft Windows Phone,7.5
4576,Microsoft Windows Phone,7.5
4578,Microsoft Windows Phone,7.5
4275,Microsoft Windows Phone,7.5
4240,Microsoft Windows Phone,7.5
4372,Microsoft Windows Phone,7.5
4276,Microsoft Windows Phone,7.5
4220,Symbian,9.4
4223,Symbian,9.4
4222,Symbian,9.4
3398,MeeGo,1.2
3885,Symbian,3
3578,Symbian,9.4
3545,Symbian,3
3524,Symbian,3
3394,Symbian,3
3397,Symbian,9.4
3390,Symbian,9.4
3252,Symbian,3
3109,Symbian,9.4
12773,Android,14
12784,Android,14
12785,Android,14
12616,Android,13
12520,Android,13
12584,Android,13
12583,Android,13
12189,Android,13
12074,Android,13
12024,Android,13
12083,Android,13
12082,Android,13
12151,Android,13
12004,Android,13
11945,Android,12
11803,Android,12
11736,Android,12
11633,Android,12
11665,Android,12
11600,Android,12
11564,Android,12
11439,Android,12
11459,Android,12
11268,Android,12
11429,Android,12
11403,Android,12
11373,Android,12
11402,Android,12
10954,Android,12
11149,Android,11
11244,Android,11
11215,Android,11
11124,Android,11
11110,Android,11
11062,Android,11
10937,Android,11
11039,Android,11
11087,Android,11
11041,Android,11
11015,Android,11
10996,Android,11
10873,Android,11
10948,Android,11
10900,Android,11
10848,Android,11
10860,Android,11
10850,Android,11
10825,Android,11
10824,Android,10
10469,Android,11
10631,Android,11
10641,Android,11
10718,Android,11
10753,Android,11
10740,Android,11
10578,Android,11
10648,Android,11
10663,Android,10
10604,Android,10
10709,Android,10
10708,Android,10
10603,Android,10
10580,Android,10
10496,Android,10
10498,Android,10
10377,Android,10
10428,Android,10
10412,Android,10
10148,Android,10
10371,Android,10
10261,Android,10
10355,Android,10
10338,Android,10
10333,Android,10
10335,Android,9.0
10316,Android,10
10314,Android,10
10216,Android,10
10239,Android,10
10208,Android,8.1
10243,Android,10
10157,Android,10
10483,Android,10
10124,Android,10
10149,Android,10
10138,Android,10
10111,Android,10
10132,Android,10
10079,Android,10
10040,Android,10
10084,Android,10
10041,Android,10
10080,Android,10
10254,Android,10
10044,Android,10
10081,Android,10
10004,Android,10
10001,Android,10
10003,Android,10
9917,Android,10
9999,Android,10
9995,Android,10
9963,Android,10
9937,Android,8.0
9899,Android,9.0
9852,Android,9.0
9818,Android,9.0
9861,Android,9.0
9795,Android,9.0
9796,Android,9.0
9806,Android,9.0
9787,Android,9.0
9732,Android,9.0
9789,Android,9.0
9788,Android,9.0
9793,Android,9.0
9790,Android,9.0
9781,Android,9.0
9730,Android,9.0
9636,Android,8.0
9588,Android,9.0
9536,Android,9.0
9537,Android,9.0
9721,Android,9.0
9505,Android,8.1
9506,Android,8.1
9508,Android,9.0
9659,Android,9.0
9646,Android,9.0
9616,Android,9.0
9554,Android,9.0
9642,Android,9.0
9579,Android,9.0
9661,Android,9.0
9640,Android,9.0
9580,Android,9.0
9581,Android,9.0
9665,Android,8.1
9432,Android,9.0
9352,Android,8.0
9344,Android,8.0
9340,Android,8.0
9163,Android,8.1
9334,Android,8.1
9397,Android,8.1
9335,Android,8.1
9255,Android,8.1
9260,Android,8.0
9234,Android,8.0
8928,Android,8.0
9220,Android,8.0
9202,Android,8.0
9205,Android,8.0
9203,Android,8.0
9204,Android,8.0
9156,Android,8.0
9155,Android,8.0
9153,Android,8.0
9135,Android,7.0
8967,Android,8.0
8966,Android,8.0
8904,Android,7.1
8790,Android,7.1.1
8886,Android,7.1.1
8900,Android,7.0
8725,Android,7.1
8789,Android,7.1
8505,Android,7.1.1
8676,Android,7.0
8778,Android,7.0.1
8683,Android,7.1.1
8684,Android,7.0
8675,Android,7.0
8561,Android,7.0
8705,Android,7.0
8438,Android,7.0
9331,Android,6.0
8682,Tizen,3.0
8161,Android,7.0
8523,Android,7.0
8437,Android,7.0
8577,Android,7.0
8397,Android,5.1
8486,Android,6.0.1
8435,Android,6.0.1
8335,Android,6.0.1
8494,Android,6.0.1
8336,Android,6.0.1
8385,Android,6.0
8424,Android,6.0
8347,Android,6.0.1
7801,Android,6.0.1
8367,Android,6.0.1
8265,Android,6.0.1
8342,Android,6.0.1
8314,Android,6.0.1
8288,Tizen,2.4
8242,Android,6.0.1
8082,Android,6.0.1
8140,Android,6.0.1
8192,Android,6.0
8186,Android,5.1
8228,Android,6.0.1
8083,Android,6.0.1
8455,Android,6.0
8004,Android,6.0
8126,Android,5.1
8046,Android,6.0.1
8047,Android,6.0.1
7903,Android,6.0.1
7870,Android,6.0.1
7869,Android,6.0.1
7880,Android,5.1.1
7821,Android,6.0
7945,Android,6.0
7961,Android,6.0
7960,Android,6.0
7768,Android,5.1
7879,Android,5.1.1
7864,Android,5.1.1
7641,Android,5.1.1
7759,Android,5.1.1
7789,Android,5.1.1
7791,Android,5.1.1
8022,Android,6.0
7760,Android,5.1.1
7679,Android,5.1
7648,Android,5.1
7273,Tizen,2.3
7673,Android,4.4.4
7504,Android,5.1.1
7431,Android,5.1.1
7508,Android,5.1.1
7505,Android,5.1.1
7467,Android,5.1.1
7509,Android,5.1.1
6506,Android,5.1.1
7468,Android,4.4.4
7453,Android,5.1
7506,Android,5.1
7249,Android,5.1.1
7395,Android,4.4.2
8785,Android,7.0
7185,Android,5.1
7184,Android,5.1
7114,Android,5.0.2
7134,Android,4.4
8883,Android,5.0
7121,Android,5.0
6990,Android,4.4.4
7166,Android,5.0.2
7164,Android,5.0.2
7079,Android,5.0.2
7377,Android,5.0.2
6849,Android,5.0.2
7034,Android,4.4.4
7357,Android,5.1.1
6907,Android,4.4.4
7110,Android,4.4.4
6894,Tizen,2.3
7132,Android,4.4.4
6763,Android,4.4.4
6905,Android,4.4.4
6879,Android,4.4.4
6906,Android,4.4.4
6716,Android,4.4.4
6802,Android,4.4.4
6761,Android,4.4.4
6803,Android,4.4.4
6762,Android,4.4.4
6748,Android,4.4.2
6725,Android,4.4.2
6790,Android,4.4.2
6708,Android,4.4.4
6706,Android,4.4.4
6631,Android,4.4.4
6749,Android,4.4.4
6758,Android,4.4.4
6434,Android,4.4.4
6658,Android,4.4.2
6659,Android,4.4.2
6482,Android,4.4.3
6576,Android,4.4.2
6580,Android,4.4.4
6573,Android,4.4.4
6563,Android,4.4.4
6542,Android,4.4.2
6662,Android,4.4.2
6534,Android,4.4.2
6391,Android,4.4.2
6252,Android,4.4.2
6478,Android,4.4.2
6479,Android,4.4.2
6480,Android,4.4.2
6481,Android,4.4.2
6331,Android,4.4.2
6460,Android,4.4.2
6450,Android,4.4.2
6435,Android,4.4.2
6439,Android,4.4.2
6432,Android,4.3
6433,Android,4.4.2
6404,Android,4.3
6356,Android,4.4.2
6210,Android,4.4.2
6289,Android,4.3
6284,Android,4.4.2
6251,Android,4.4.2
6250,Android,4.4.2
6241,Android,4.4.2
6249,Android,4.4.2
6248,Android,4.4.2
6240,Android,4.4.2
6209,Android,4.2
6190,Android,4.2.2
6272,Android,4.4.2
6237,Android,4.4.2
6338,Android,4.4.2
6033,Android,4.4.2
6846,Android,4.4.2
6099,Android,4.2.2
6054,Android,4.1.2
6015,Android,4.3
5961,Android,4.3
5975,Android,4.2
5969,Android,4.2
5958,Android,4.2
6049,Android,4.4
5946,Android,4.4
5928,Android,4.3
5904,Android,4.2
5889,Android,4.2.2
5887,Android,4.3
5886,Android,4.2.2
5876,Android,4.2.2
5862,Android,4.3
5814,Android,4.2
5803,Android,4.2.2
5542,Android,4.2.2
5786,Android,4.2.2
5766,Android,4.3
5841,Android,4.1.2
5749,Android,4.1.2
5665,Android,4.3
5597,Android,4.1
5548,Microsoft Windows Phone,8
5447,Android,4.2.2
5375,Android,4.2.2
5446,Android,4.2.2
5456,Android,4.2.2
5468,Android,4.1.2
5419,Android,4.1.2
5423,Android,4.1.2
5422,Android,4.1.2
5398,Android,4.2.2
5396,Android,4.2.2
5394,Android,4.1
5392,Android,4.1.2
5391,Android,4.1.2
5314,Android,4.1.2
5371,Android,4.2.2
5125,Android,4.2.2
5420,Android,4.2.2
5388,Android,4.2.2
5253,Android,4.1.2
5280,Android,4.1.2
5279,Android,4.1.2
5271,Android,4.1.2
5263,Android,4.1.2
5221,Microsoft Windows Phone,8
5213,Android,4.1.2
5163,Android,4.1.2
5162,Android,4.1.2
5144,Android,4.0.4
5124,Android,4.0.4
5111,Android,4.0.4
5272,Android,4.1.2
5047,Android,4.1
5033,Android,4.1
5027,Android,4.0.4
5026,Android,4.0.4
5019,Android,4.0.4
5018,Android,4.0
5001,Android,4.1.1
4992,Android,4.0.4
4914,Android,4.0
4854,Android,4.1.1
5152,Android,4.1
4960,Microsoft Windows Phone,8
4961,Android,4.1
4957,Android,4.0.4
4954,Android,4.0.4
4953,Android,4.0.4
4923,Android,4.0.3
4883,Android,4.0
4857,Android,2.3
5114,Android,2.3
4777,Android,2.3
4771,Android,2.3
4750,Microsoft Windows Phone,7.5
4804,Android,4.0
4803,Android,4.0
4799,Android,4.1
4238,Android,4.0.4
5461,Android,4.0
4566,Android,2.3.6
4564,Android,2.3.6
5340,Android,4.0
4559,Android,2.3
3883,Android,2.3.6
4544,Android,2.2
4671,Android,4.0.3
4543,Android,4.0.3
4469,Android,2.3.6
4432,Android,4.0
4420,Android,2.3.6
4419,Android,3.2
4406,Android,4.0
4415,Android,2.3.6
4952,Android,4.0.4
4374,Android,2.3
4397,Android,2.3
4387,Android,2.3.5
4344,Android,2.3
4158,Microsoft Windows Phone,7.5
4159,Microsoft Windows Phone,7.5
4303,Android,2.3.5
4277,Android,2.3.5
4301,Android,4.0
4219,Android,4.0
4327,Android,2.3.4
4262,Android,2.3
4071,Android,2.3
4239,Android,2.2
4667,Android,3.2
4208,Android,3.2
4200,Microsoft Windows Phone,7.5
4198,Android,2.3
4668,Android,3.2
4136,Android,3.2
4135,Android,2.3.5
4130,Android,2.3.4
4129,Android,2.3.5
3956,Android,2.3.4
4376,Android,2.3
4124,Android,2.3
4114,Android,2.3.5
4117,Android,2.3.5
4091,Android,2.3
4059,Android,2.3
3967,Android,2.3.3
4026,Android,2.3.4
3969,Android,2.2
3968,Android,2.3
3908,Android,2.3
3913,Android,2.2
3920,Android,2.3
3919,Android,2.2
3893,Android,3.0
3884,Android,2.3
3621,Android,2.3.4
3761,Android,2.2
3724,Android,2.3
3726,Android,2.2
3741,Android,2.2
3725,Android,2.2
3719,Android,2.2
3620,Android,2.3
3453,Microsoft Windows Phone,7
3672,Android,2.2
3370,Android,2.2
3580,Android,2.1
3581,Android,2.1
3408,Android,2.1
3410,Android,2.1
3432,Android,2.1
3395,Android,2.1
3294,Android,2.1
3115,Android,2.1
12534,Android,13
12263,Android,13
12264,Android,13
11838,Android,12
11521,Android,12
11522,Android,12
11174,Android,11
11064,Android,11
10851,Android,11
10698,Android,11
10707,Android,10
10396,Android,10
10096,Android,10
10095,Android,10
10091,Android,9.0
9840,Android,9.0
9543,Android,9.0
9591,Android,9.0
9353,Android,9.0
9592,Android,8.0
9268,Android,8.0
9232,Android,9.0
9166,Android,8.0
9081,Android,8.0
9082,Android,8.0
8985,Android,8.0
8986,Android,8.0
8987,Android,7.1.1
8804,Android,8.0
8840,Android,7.0
8610,Android,8.0
8619,Android,7.0
8599,Android,7.1
8593,Android,7.1
8595,Android,7.0
8596,Android,7.0
8292,Android,6.0.1
8313,Android,6.0.1
8113,Android,6.0
8102,Android,6.0.1
7949,Android,6.0.1
7948,Android,6.0.1
7957,Android,6.0.1
7950,Android,6.0.1
7538,Android,5.1.1
7536,Android,5.1.1
7537,Android,5.1.1
7534,Android,5.1.1
7535,Android,5.1.1
7465,Android,5.0
7464,Android,5.0.1
7466,Android,5.0
7463,Android,5.0
7257,Android,5.0
6878,Android,5.0.1
7228,Android,5.0
7227,Android,5.0
7100,Android,5.0
7068,Android,5.0.1
7069,Android,5.0
7059,Android,4.4.4
7060,Android,4.4.4
7031,Android,4.4.4
6882,Android,4.4.4
6663,Android,4.4.2
6634,Android,4.4.2
6633,Android,4.4.2
6632,Android,4.4.4
6796,Android,4.4.4
6539,Android,4.4.4
6582,Android,4.4.2
6538,Android,4.4.4
6489,Android,4.4.2
6488,Android,4.4.2
6456,Android,4.4.2
6408,Android,4.4.2
6146,Android,4.3
6162,Android,4.3
6145,Android,4.4.2
6161,Android,4.4.2
6144,Android,4.4.2
5967,Android,4.3
5966,Android,4.3
5968,Android,4.3
5950,Android,4.3
5753,Android,4.3
5596,Android,4.2
5540,Android,4.2
5541,Android,4.2.2
5497,Android,4.1
5421,Android,4.1.2
5363,Android,4.1
5364,Android,4.1
5204,Android,4.1.2
5203,Android,4.1.2
5148,Android,4.0.4
5149,Android,4.1
5015,Android,4.0.4
4958,Android,4.0.4
4930,Android,4.0.4
4959,Android,4.0.4
4899,Android,4.0.4
4894,Android,4.0.4
4832,Android,4.0.3
4718,Android,4.0.4
4831,Android,4.0
4782,Android,2.3
4781,Android,4.0
4775,Android,4.0
4774,Android,4.0
4773,Android,2.3
4772,Android,2.3
4647,Android,4.0.4
4408,Android,2.3
4437,Android,2.3
4436,Android,2.3
4369,Android,2.3
4798,Android,2.3
4412,Android,2.3
12572,Android,13
12581,Android,13
12776,Android,13
12714,Android,14
12715,Android,14
12716,Android,14
12697,Android,13
12689,Android,13
12684,Android,13
12388,Android,13
12389,Android,13
12582,Android,13
12470,Android,13
12245,Android,13
12134,Android,13
12257,Android,13
12258,Android,13
12218,Android,13
12209,Android,11
12181,Android,13
12197,Android,"12,13"
12124,Android,"12,13"
12188,Android,13
12072,Android,12
12094,Android,12
12092,Android,12
12063,Android,12
12053,Android,12
12045,Android,13
12047,Android,12
11953,Android,12
11954,Android,12
11955,Android,12
11956,Android,12
11887,Android,12
11888,Android,12
11904,Android,12
11909,Android,12
11906,Android,12
11855,Android,12
11834,Android,12
11848,Android,12
11832,Android,12
11850,Android,12
11869,Android,12
11819,Android,11
11762,Android,12
11580,Android,12
11472,Android,12
11652,Android,12
11551,Android,11
11519,Android,11
11427,Android,12
11479,Android,12
11487,Android,12
11453,Android,12
11454,Android,12
11455,Android,12
11449,Android,11
11419,Android,11
11425,Android,12
11180,Android,11
11372,Android,12
11430,Android,12
11431,Android,12
11287,Android,12
11285,Android,12
11292,Android,11
11412,Android,11
11395,Android,11
11396,Android,11
11371,Android,11
11388,Android,11
11362,Android,12
11357,Android,11
11333,Android,11
11334,Android,11
11335,Android,11
11336,Android,11
11186,Android,11
11241,Android,11
11193,Android,11
11159,Android,11
11181,Android,11
11152,Android,11
11153,Android,11
11137,Android,10
11119,Android,11
11129,Android,10
11128,Android,10
11134,Android,10
11127,Android,10
11100,Android,11
11099,Android,11
11101,Android,11
11079,Android,11
11060,Android,11
11040,Android,11
10949,Android,11
11008,Android,11
10930,Android,11
10919,Android,11
10857,Android,11
10880,Android,11
10867,Android,10
10737,Android,11
10777,Android,11
10815,Android,11
10665,Android,11
10805,Android,11
10714,Android,11
10802,Android,11
10758,Android,11
10780,Android,11
10662,Android,11
10768,Android,11
10769,Android,11
10247,Android,11
10770,Android,11
10771,Android,11
10752,Android,11
10727,Android,11
10728,Android,11
10661,Android,10
10670,Android,10
10615,Android,10
10616,Android,10
10582,Android,10
10581,Android,10
10609,Android,10
10599,Android,10
10517,Android,10
10437,Android,10
10473,Android,10
10480,Android,10
10591,Android,10
10399,Android,10
10461,Android,10
10415,Android,10
10398,Android,10
10361,Android,10
10349,Android,10
10350,Android,10
10318,Android,10
10279,Android,10
10277,Android,10
10278,Android,10
10233,Android,10
10267,Android,10
10266,Android,10
10202,Android,10
10200,Android,10
10220,Android,10
10235,Android,10
10217,Android,10
10192,Android,10
10183,Android,10
10207,Android,10
10159,Android,10
10150,Android,10
10140,Android,10
10147,Android,10
10126,Android,10
10120,Android,10
10109,Android,10
10110,Android,10
10055,Android,10
10082,Android,10
10169,Android,9.0
10078,Android,9.0
9991,Android,10
9979,Android,10
9946,Android,9.0
9945,Android,9.0
9936,Android,9.0
9935,Android,9.0
9800,Android,9.0
9897,Android,9.0
9892,Android,10
9891,Android,10
9884,Android,10
9862,Android,9.0
9812,Android,9.0
9779,Android,9.0
9769,Android,9.0
9716,Android,9.0
9759,Android,9.0
9749,Android,9.0
9791,Android,9.0
9738,Android,9.0
9720,Android,9.0
9708,Android,9.0
9707,Android,9.0
9639,Android,9.0
9498,Android,9.0
9521,Android,9.0
9602,Android,9.0
9584,Android,9.0
9583,Android,9.0
9507,Android,9.0
9534,Android,8.1
9513,Android,9.0
9499,Android,9.0
9382,Android,8.0
9378,Android,9.0
9333,Android,8.1
9329,Android,8.1
9293,Android,8.1
9140,Android,8.1
9247,Android,8.1
8963,Android,8.1
9249,Android,8.1
9237,Android,8.1
9217,Android,8.1
9219,Android,8.1
9185,Android,8.1
9067,Android,8.0
9120,Android,8.0
8893,Android,7.1.2
9164,Android,8.0
8959,Android,7.1.2
8768,Android,7.1.2
8898,Android,7.1.2
8753,Android,7.1.2
8818,Android,7.0
8707,Android,7.1
8529,Android,7.1
8776,Android,7.1.2
8582,Android,7.1.1
8608,Android,6.0.1
8477,Android,7.0
8439,Android,7.1
8580,Android,6.0
8531,Android,6.0
8420,Android,6.0.1
8419,Android,6.0.1
8263,Android,6.0.1
8400,Android,6.0
8014,Android,6.0
8350,Android,6.0
7260,Android,6.0
8291,Android,6.0
8233,Android,6.0
8212,Android,6.0.1
8250,Android,6.0.1
8150,Android,6.0.1
8007,Android,5.1
7962,Android,5.1
7863,Android,5.1.1
7862,Android,5.1
7822,Android,4.4.4
7769,Android,5.0.2
7512,Android,5.1.1
6992,Android,5.0
7710,Android,4.4.4
7480,Android,4.4.4
7211,Android,5.0.2
6952,Android,5.0.1
6944,Android,4.4.4
7159,Android,5.0
6884,Android,4.4.4
6866,Android,4.4.3
6561,Android,4.2
6518,Android,4.4.3
6365,Android,4.4.4
6217,Android,4.2
5678,Android,4.3
6373,Android,4.3
5609,Android,4.2
5397,Android,4.1
4928,Android,4.1
4929,Android,4.0
12751,Android,14
12708,Android,14
12712,Android,13
12613,Android,13
12612,Android,13
12611,Android,13
12435,Android,13
12428,Android,13
12399,Android,13
12398,Android,13
12455,Android,12
12157,Android,13
12096,Android,12
12042,Android,13
12015,Android,13
12006,Android,12
12005,Android,12
11944,Android,12
11917,Android,12
11698,Android,12
11649,Android,12
11664,Android,12
11660,Android,11
11958,Android,11
11612,Android,11
11611,Android,11
11516,Android,12
11379,Android,12
11579,Android,12
11364,Android,12
11363,Android,12
11700,Android,11
11243,Android,11
11240,Android,11
11946,Android,11
11203,Android,11
11083,Android,11
11082,Android,11
11009,Android,11
10929,Android,11
10914,Android,11
10885,Android,11
10837,Android,11
10858,Android,11
10798,Android,11
10820,Android,11
10821,Android,11
10772,Android,11
10706,Android,10
10613,Android,10
10614,Android,10
10571,Android,10
10567,Android,10
11728,Android,10
11197,Android,9.0
11729,Android,10
11723,Android,10
10339,Android,10
10282,Android,10
10281,Android,10
11725,Android,10
11724,Android,10
10193,Android,10
10284,Android,10
10139,Android,10
11705,Linux,3.18.71
10070,Android,7.1.1
9955,Android,9.0
9954,Android,9.0
9921,Android,9.0
9839,Android,9.0
9780,Android,9.0
9712,Android,9.0
9713,Android,9.0
9714,Android,9.0
9692,Android,9.0
9610,Android,9.0
9695,Android,9.0
9433,Android,9.0
9347,Android,8.1
9171,Android,8.1
9174,Android,8.1
9701,Android,8.1
9697,Android,9.0
9161,Android,8.1
9133,Android,7.1
9110,Android,7.1
9088,Android,8.1
8971,Android,8.1
9038,Android,7.1
8970,Android,7.1
9033,Android,6.0.1
8913,Android,7.1.1
8902,Android,7.1.2
8901,Android,7.1.1
8896,Android,7.1
8838,Android,7.1
8290,Android,7.1.1
8895,Android,7.1.1
8894,Android,7.1.1
8793,Android,6.0
8779,Android,7.1.1
8752,Android,6.0
8748,Android,6
8746,Android,6
8747,Android,6
8677,Android,7.1.1
8658,Android,7
8660,Android,7.1.1
8615,Android,6.1
8609,Android,7.0
8607,Android,6.0
8600,Android,7.0
8601,Android,7.0
8562,Android,6.0
8504,Android,6.0.1
8501,Android,7.0
8401,Android,6
8638,Android,6.0.1
8387,Android,6
8232,Android,6.1
8300,Android,6.0
8182,Android,6
8092,Android,5.1.1
8067,Android,6.0.1
8091,Android,6.1
8548,Android,5.1
8044,Android,5.1.1
8063,Android,5.1
7963,Android,5.1.1
8293,Android,6.0
7943,Android,6.0
9152,Android,6.0
8143,Android,5.1
7944,Android,6.0
7868,Android,5.2
7852,Android,5.1.1
7853,Android,5.1
7761,Android,5.1
7686,Android,5.1.1
7670,Android,5.1
7646,Android,5.1.1
7572,Android,5.1
7485,Android,5.2
7441,Android,5.0.2
7430,Android,5.1
7428,Android,5.0.2
7422,Android,5.1.1
8114,Android,5.1
7481,Android,5.1
7656,Android,5.1
7790,Android,4.4.2
7355,Android,5.1
8244,Android,5.0
7294,Android,4.4.4
7207,Android,5.2
7168,Android,5.2
7116,Android,5.0.2
7149,Android,5.0.2
7891,Android,4.4.2
7057,Android,4.4.2
7058,Android,4.4.2
7056,Android,4.4
6954,Android,5.1
6914,Android,4.4
6898,Android,4.4.2
6847,Android,4.2
6697,Android,4.4.2
6641,Android,4.4.2
6607,Android,4.3
6491,Android,4.4.2
6492,Android,4.4.2
6367,Android,4.2
6579,Android,4.4.2
6381,Android,4.2.1
6324,Android,4.4.2
6236,Android,4.3
6155,Firefox,1.3
5948,Android,4.3
5852,Android,4.2.2
5853,Android,4.2.2
5834,Android,4.1
5755,Android,4.1
5620,Android,4.1.2
5659,Android,4.1
5511,Android,4.1.2
5499,Android,4.0
5376,Android,4.1.2
5330,Android,4.1.2
5470,Android,4.0
5240,Android,4.1
5173,Android,4.0
5133,Android,2.3
5647,Android,4.1.1
4893,Android,4.0.4
5004,Android,4.0
4983,Android,4.0
4962,Android,4.0
4873,Android,4.0
4597,Android,4.0
4585,Microsoft Windows Phone,7.5
4586,Android,2.3
4598,Android,2.3.6
4608,Android,2.3.6
4506,Android,3.2
4467,Android,2.3
4304,Microsoft Windows Phone,7.5
4290,Android,2.2
3391,Android,2.1
